t_ms,PWM,Presion_kPa
5890,141,40.831
5900,141,41.213
5910,141,41.663
5920,141,42.05
5930,141,42.4
5940,140,42.619
5950,140,42.925
5960,140,43.213
5970,140,43.45
5980,140,43.625
5990,140,43.831
6000,140,43.988
6010,140,44.1
6020,140,44.256
6030,139,44.35
6040,139,44.5
6050,139,44.581
6060,139,44.694
6070,139,44.725
6080,139,44.831
6090,139,44.888
6100,138,44.931
6110,138,45
6120,138,45.063
6130,138,45.044
6140,138,45.081
6150,138,45.156
6160,138,45.156
6170,137,45.15
6180,137,45.156
6190,137,45.213
6200,137,45.225
6210,137,45.188
6220,137,45.231
6230,136,45.219
6240,136,45.194
6250,136,45.225
6260,136,45.219
6270,136,45.213
6280,136,45.15
6290,136,45.144
6300,135,45.163
6310,135,45.15
6320,135,45.038
6330,135,45.088
6340,135,45.094
6350,135,45.038
6360,135,45.019
6370,135,45.013
6380,134,45.013
6390,134,44.95
6400,134,44.95
6410,134,44.95
6420,134,44.944
6430,134,44.944
6440,134,44.838
6450,133,44.844
6460,133,44.844
6470,133,44.806
6480,133,44.8
6490,133,44.75
6500,133,44.694
6510,133,44.7
6520,133,44.7
6530,132,44.706
6540,132,44.675
6550,132,44.644
6560,132,44.556
6570,132,44.55
6580,132,44.55
6590,132,44.544
6600,132,44.544
6610,132,44.538
6620,131,44.5
6630,131,44.431
6640,131,44.431
6650,131,44.425
6660,131,44.4
6670,131,44.4
6680,131,44.406
6690,131,44.3
6700,131,44.281
6710,131,44.269
6720,130,44.275
6730,130,44.281
6740,130,44.281
6750,130,44.275
6760,130,44.275
6770,130,44.144
6780,130,44.1
6790,130,44.094
6800,130,44.094
6810,130,44.081
6820,129,44.075
6830,129,44.081
6840,129,44.038
6850,129,44.038
6860,129,44.006
6870,129,44.006
6880,129,43.994
6890,129,43.95
6900,129,43.931
6910,129,43.9
6920,129,43.844
6930,128,43.769
6940,128,43.713
6950,128,43.719
6960,128,43.7
6970,128,43.719
6980,128,43.656
6990,128,43.656
7000,128,43.65
7010,128,43.581
7020,128,43.55
7030,128,43.6
7040,128,43.606
7050,128,43.6
7060,128,43.525
7070,127,43.538
7080,127,43.531
7090,127,43.538
7100,127,43.538
7110,127,43.475
7120,127,43.469
7130,127,43.469
7140,127,43.431
7150,127,43.413
7160,127,43.4
7170,127,43.4
7180,127,43.381
7190,127,43.338
7200,127,43.325
7210,127,43.338
7220,127,43.344
7230,126,43.344
7240,126,43.338
7250,126,43.275
7260,126,43.275
7270,126,43.269
7280,126,43.275
7290,126,43.263
7300,126,43.213
7310,126,43.206
7320,126,43.181
7330,126,43.138
7340,126,43.138
7350,126,43.113
7360,126,43.138
7370,126,43.144
7380,126,43.144
7390,126,43.138
7400,126,43.113
7410,126,43.075
7420,125,43.075
7430,125,43.069
7440,125,43.075
7450,125,43.063
7460,125,43.013
7470,125,42.981
7480,125,42.938
7490,125,42.888
7500,125,42.894
7510,125,42.956
7520,125,43.013
7530,125,43.038
7540,125,43.019
7550,125,43.013
7560,125,42.981
7570,125,42.944
7580,125,42.944
7590,125,42.944
7600,125,42.894
7610,125,42.906
7620,125,42.863
7630,125,42.838
7640,125,42.85
7650,125,42.844
7660,124,42.869
7670,124,42.938
7680,124,43
7690,124,42.956
7700,124,42.769
7710,124,42.838
7720,124,42.9
7730,124,42.938
7740,124,42.875
7750,124,42.869
7760,124,42.819
7770,124,42.781
7780,124,42.738
7790,124,42.675
7800,124,42.606
7810,124,42.619
